id	MCF7_ctl_1	MCF7_ctl_2	MCF7_ctl_3	MCF7_ROR2_1	MCF7_ROR2_2	MCF7_ROR2_3	pval	qval
ENSG00000269903	9.0	2.0	3.0	4.0	4.0	8.0	0.7735554020173623	1.0
ENSG00000140743	1228.83	1239.98	1339.32	1215.2	973.7	1246.66	0.7736022857693723	1.0
ENSG00000115211	2303.09	2494.38	2312.67	2405.2	1619.61	2788.28	0.773657876404314	1.0
ENSG00000247595	29.67	19.0	18.0	19.01	8.05	31.77	0.7736935120202288	1.0
ENSG00000250473	1.0	2.0	3.0	1.0	0.0	3.0	0.7737221275359588	1.0
ENSG00000230489	1.0	2.0	3.0	1.0	0.0	3.0	0.7737221275359588	1.0
ENSG00000234428	1.0	4.13	0.0	2.0	0.0	1.0	0.773755969626818	1.0
ENSG00000268992	0.0	1.0	2.0	4.0	0.0	1.0	0.7739273029694301	1.0
ENSG00000259431	564.67	633.76	523.16	605.88	357.59	603.99	0.7739771013159278	1.0
ENSG00000260035	3.0	1.0	2.0	1.0	0.0	3.0	0.7740072249475575	1.0
ENSG00000206838	9.0	7.0	5.0	4.0	7.0	5.0	0.7740092456811952	1.0
ENSG00000095637	81.0	102.0	101.71	86.01	56.0	114.0	0.7740489336195467	1.0
ENSG00000229118	6.0	10.0	3.0	4.0	6.0	4.0	0.7740839896159458	1.0
ENSG00000037241	2200.92	2256.49	2349.72	2272.42	1655.76	2258.73	0.77408700138166	1.0
ENSG00000143149	2862.97	3080.19	2844.05	2768.97	2287.19	3237.45	0.7741264546551216	1.0
ENSG00000262312	2.0	0.0	1.0	4.0	0.0	1.0	0.7741296866639393	1.0
ENSG00000206869	4.0	1.0	0.0	1.0	0.0	2.0	0.7741867542785701	1.0
ENSG00000175906	20.0	39.0	25.0	14.0	20.0	37.0	0.77419094330032	1.0
ENSG00000173818	1210.36	1409.74	1080.06	1195.24	886.29	1444.14	0.7743234158544683	1.0
ENSG00000188000	41.79	43.61	27.72	32.82	32.02	31.18	0.7743483465850783	1.0
ENSG00000151572	3.0	3.0	0.0	1.0	1.0	2.0	0.774352967893084	1.0
ENSG00000236257	62.36	66.29	44.71	62.89	36.48	52.81	0.7743976727899726	1.0
ENSG00000266969	8.81	8.35	14.73	4.8	11.24	8.78	0.7744271588284182	1.0
ENSG00000170091	2.0	2.0	3.0	2.0	1.0	2.0	0.7744360893295477	1.0
ENSG00000164256	3.0	2.1	2.19	2.0	1.08	1.28	0.7744360893295477	1.0
ENSG00000146453	2.0	2.0	3.0	2.0	1.0	2.0	0.7744360893295477	1.0
ENSG00000216316	1.0	2.0	2.0	2.0	2.0	3.0	0.7744360893295477	1.0
ENSG00000269220	2.0	2.0	1.0	2.0	2.0	3.0	0.7744360893295477	1.0
ENSG00000101384	1119.75	888.27	809.81	1064.98	599.39	1080.36	0.7744381020552394	1.0
ENSG00000257058	2.0	0.0	0.0	0.0	0.0	4.0	0.7744401088465659	1.0
ENSG00000228038	2.0	0.0	0.0	0.0	0.0	4.0	0.7744401088465659	1.0
ENSG00000230817	0.0	2.0	1.0	1.0	3.0	0.0	0.7744824530240992	1.0
ENSG00000005810	3090.94	3795.52	3264.08	3155.46	2439.64	3640.68	0.774508654289426	1.0
ENSG00000224427	8.61	8.3	6.22	6.22	3.12	9.32	0.7745976249535108	1.0
ENSG00000227821	5.87	10.44	3.95	3.59	3.63	8.0	0.7746751742941016	1.0
ENSG00000180083	3.0	2.0	2.0	1.0	2.0	2.0	0.7746811566131091	1.0
ENSG00000162888	8.23	4.11	3.12	9.24	3.14	5.18	0.7747347422095985	1.0
ENSG00000254206	123.54	122.53	107.9	102.08	95.03	114.01	0.7747478425741927	1.0
ENSG00000269560	4.0	10.41	3.19	7.11	2.03	4.89	0.7747717843124456	1.0
ENSG00000072135	3637.99	3775.31	3101.61	3779.34	2282.99	4036.0	0.7748070661044585	1.0
ENSG00000204923	87.98	111.44	108.67	68.96	83.18	117.42	0.774839888499939	1.0
ENSG00000110876	0.0	1.0	3.0	2.0	1.0	3.0	0.774852820416433	1.0
ENSG00000186889	57.49	82.36	71.24	62.33	53.36	69.51	0.7748889635142722	1.0
ENSG00000240210	4.27	4.4	3.95	9.37	4.18	1.0	0.7748994360251723	1.0
ENSG00000167674	2461.59	2952.62	2480.42	2446.39	1922.83	3144.77	0.775131717419458	1.0
ENSG00000249641	138.63	115.55	146.95	137.27	99.65	155.3	0.7751651822973749	1.0
ENSG00000088367	4289.0	3438.0	3601.0	4059.0	2256.0	4113.0	0.775192346519321	1.0
ENSG00000229623	2.0	1.0	3.0	2.0	2.0	0.0	0.7751963609763104	1.0
ENSG00000271803	4.0	1.0	0.0	2.0	0.0	1.0	0.7752271976285513	1.0
ENSG00000267231	6.54	6.72	5.29	7.14	3.06	11.17	0.7752894468452498	1.0
ENSG00000249699	44.36	59.41	53.81	75.35	34.55	46.82	0.7753730021970637	1.0
ENSG00000250670	2.4	1.21	1.51	3.0	1.0	3.0	0.7753870912030676	1.0
ENSG00000090989	2254.99	2677.58	2039.58	2213.09	1973.03	2326.18	0.7754019840650757	1.0
ENSG00000265905	24.6	27.34	16.3	17.4	17.17	23.6	0.775432210683501	1.0
ENSG00000254682	378.0	343.0	347.0	396.0	228.0	419.0	0.7754383179612593	1.0
ENSG00000223804	7.03	8.57	5.16	9.29	5.63	7.71	0.7754793965380982	1.0
ENSG00000132294	4671.0	4902.0	4506.0	4671.0	3522.0	4563.0	0.7754863066600035	1.0
ENSG00000224802	0.0	4.0	0.0	0.0	0.0	2.0	0.7755197527483649	1.0
ENSG00000027075	1749.1	1507.23	1352.06	1626.1	1007.35	1565.79	0.775555681443244	1.0
ENSG00000151725	1607.37	1746.12	1522.81	1473.82	1334.37	1542.04	0.7756530558665155	1.0
ENSG00000135390	10346.65	10576.37	9419.8	10274.65	7071.98	11553.1	0.7756542913119313	1.0
ENSG00000106400	3482.7	3168.19	3036.71	3312.0	2177.18	3826.81	0.7757475381975094	1.0
ENSG00000213839	143.28	118.9	152.83	128.04	96.29	148.0	0.7758164687034158	1.0
ENSG00000244048	1.0	3.0	0.0	1.0	2.0	3.0	0.7758595999942131	1.0
ENSG00000158683	1.0	2.0	3.0	3.0	0.0	1.0	0.7758713476852293	1.0
ENSG00000104879	1.0	2.0	3.0	3.0	0.0	1.0	0.7758713476852293	1.0
ENSG00000248546	0.0	2.06	1.03	1.02	3.08	0.0	0.7759801953715038	1.0
ENSG00000272368	65.36	72.6	50.09	61.87	39.94	64.0	0.7760089676174933	1.0
ENSG00000235917	3.0	1.0	2.0	3.0	0.0	1.0	0.7761418380121575	1.0
ENSG00000174226	0.66	1.27	2.38	2.95	2.31	0.38	0.7761567300314691	1.0
ENSG00000156869	173.0	213.07	177.71	146.81	155.01	193.61	0.7762109380306282	1.0
ENSG00000198010	7.0	5.0	6.0	7.0	5.0	1.0	0.7762368826686507	1.0
ENSG00000249803	33.64	26.95	31.23	27.89	16.39	36.94	0.7762616575459695	1.0
ENSG00000229211	2.17	2.18	1.12	3.48	1.11	2.2	0.7762660013958164	1.0
ENSG00000267543	38.46	52.83	32.06	36.33	26.93	44.03	0.7762958522523863	1.0
ENSG00000251606	4.17	0.0	1.31	1.19	0.0	2.48	0.776313266672316	1.0
ENSG00000199664	2.0	3.0	2.0	1.0	1.0	3.0	0.7763932413175194	1.0
ENSG00000236296	28.42	24.96	24.12	34.68	5.79	27.98	0.7764080331148544	1.0
ENSG00000239953	2.0	0.0	0.0	3.75	0.0	0.0	0.7764219238159016	1.0
ENSG00000188010	503.0	489.71	589.71	539.0	373.0	625.0	0.7764489126344092	1.0
ENSG00000260536	0.0	3.0	1.0	1.0	2.0	3.0	0.7764584604720708	1.0
ENSG00000115677	30814.23	31468.37	29120.39	31337.46	20775.6	35287.02	0.776460318264337	1.0
ENSG00000139428	1924.68	1971.91	1788.42	1875.7	1358.96	2180.71	0.7764832023133941	1.0
ENSG00000270332	21.88	27.01	12.42	18.09	16.35	16.22	0.7764942318588216	1.0
ENSG00000237821	5.5	6.1	9.15	3.92	3.46	8.92	0.7765190565391593	1.0
ENSG00000251493	9.38	17.03	6.58	5.0	6.8	15.13	0.7765341905005315	1.0
ENSG00000242562	9.7	7.59	5.4	7.61	5.42	5.43	0.7765707878165481	1.0
ENSG00000006283	3.0	3.0	1.0	2.0	1.0	2.0	0.7765885259706765	1.0
ENSG00000197385	360.28	318.57	341.3	338.03	260.28	312.14	0.7766360362771847	1.0
ENSG00000184596	11.0	20.0	12.0	13.0	8.0	15.0	0.7766494514014014	1.0
ENSG00000176444	2857.68	3286.15	2431.1	2604.27	2055.98	3115.58	0.7767038008102267	1.0
ENSG00000180264	2.0	2.0	1.0	2.0	3.0	2.0	0.7767289504641781	1.0
ENSG00000201678	8.0	9.0	6.0	9.0	3.0	7.0	0.7767312274638538	1.0
ENSG00000261840	90.88	110.12	95.51	90.82	69.79	129.55	0.7767438588963946	1.0
ENSG00000148848	15.0	11.0	15.0	16.0	9.0	17.0	0.7768144123647379	1.0
ENSG00000237280	0.0	3.0	3.0	1.0	1.0	2.0	0.7768566504454125	1.0
ENSG00000173208	1.0	2.0	3.0	0.0	1.0	3.0	0.7768693779034228	1.0
ENSG00000254400	3.9	0.0	0.0	0.0	0.0	7.32	0.776882275255235	1.0
ENSG00000196456	179.74	166.57	141.15	165.4	99.0	175.0	0.776901242722591	1.0
ENSG00000175283	1789.0	1847.0	1928.0	1941.0	1343.0	2027.0	0.77699776302123	1.0
ENSG00000227879	7.25	0.0	3.5	4.09	0.0	4.16	0.7770399090829426	1.0
ENSG00000250284	5.74	4.57	7.31	10.17	3.83	5.48	0.7771065012211965	1.0
ENSG00000134256	101.35	110.39	103.03	105.49	71.21	130.92	0.777135776578519	1.0
ENSG00000258856	0.0	1.01	4.0	1.0	0.0	2.0	0.7772108598861318	1.0
ENSG00000234810	68.34	100.28	46.42	68.76	53.77	61.21	0.777297102661531	1.0
ENSG00000205955	4.02	10.06	3.02	8.05	4.02	7.04	0.7773304967573486	1.0
ENSG00000016082	0.0	4.0	1.0	2.0	1.0	0.0	0.7773403789561937	1.0
ENSG00000267549	12.64	16.4	14.99	14.98	11.18	19.11	0.7774412049660684	1.0
ENSG00000263591	16.75	5.7	19.83	16.51	11.11	17.71	0.777586502393717	1.0
ENSG00000261574	5.0	7.0	7.0	7.0	3.0	11.0	0.7777306363468923	1.0
ENSG00000023191	4602.41	4519.74	4333.33	4302.22	2997.75	5076.92	0.7778018055392609	1.0
ENSG00000234271	0.0	4.0	0.0	2.0	0.0	0.0	0.7778344988723872	1.0
ENSG00000272144	24.0	28.0	21.0	19.0	20.0	23.0	0.777863859796805	1.0
ENSG00000213865	160.15	182.89	153.93	144.24	120.99	178.32	0.7778792695921086	1.0
ENSG00000259024	269.58	306.47	263.65	233.6	183.33	343.78	0.7779324787675022	1.0
ENSG00000167230	1.0	3.0	3.0	2.0	1.0	2.0	0.7780000660431687	1.0
ENSG00000123454	2.0	1.0	3.0	1.0	0.0	3.35	0.7780850261452589	1.0
ENSG00000249034	127.03	105.2	59.58	97.24	80.97	104.91	0.7781072354548173	1.0
ENSG00000137575	5504.0	5605.0	5904.67	5922.93	4011.0	5580.78	0.7781081470397553	1.0
ENSG00000231453	7.0	5.0	3.0	3.0	3.0	11.0	0.7781249154399476	1.0
ENSG00000261794	2.83	0.0	0.0	2.5	0.0	2.3	0.7781633274473093	1.0
ENSG00000234187	2.0	3.0	2.0	3.0	1.0	1.0	0.778199976643902	1.0
ENSG00000137824	2599.0	2707.0	2620.0	2661.0	2010.0	2824.0	0.7782132937728814	1.0
ENSG00000224885	6.0	7.0	4.0	8.0	7.0	3.0	0.7782915128994281	1.0
ENSG00000261188	263.0	311.0	237.0	310.0	199.0	268.0	0.7783533379444696	1.0
ENSG00000261342	28.84	40.99	31.62	33.52	21.26	33.84	0.7783588639334196	1.0
ENSG00000168005	1588.0	1515.0	1739.0	1453.0	1022.0	1986.0	0.7783826657464755	1.0
ENSG00000066279	7184.0	12814.0	10319.0	6314.0	9451.0	10186.0	0.7784215075302031	1.0
ENSG00000227081	23.8	4.73	4.69	13.2	0.0	14.34	0.7784323365449279	1.0
ENSG00000262160	1809.01	2061.69	1487.61	1719.41	1266.39	1864.18	0.7784665410818132	1.0
ENSG00000264247	281.9	334.08	280.72	326.33	232.84	294.91	0.7784928169151677	1.0
ENSG00000239883	84.11	125.09	97.81	129.85	62.48	110.47	0.7785752477118282	1.0
ENSG00000263063	3.03	7.65	7.05	8.87	5.04	5.02	0.778619643887582	1.0
ENSG00000215394	33.08	37.12	32.33	25.93	24.91	38.09	0.7786965855678585	1.0
ENSG00000232284	8.0	7.0	3.61	2.0	4.0	9.0	0.7786997672697831	1.0
ENSG00000235919	198.53	205.55	219.38	224.34	138.76	244.84	0.7787148685252743	1.0
ENSG00000231724	3.0	1.0	1.0	2.0	2.0	3.0	0.778722810802592	1.0
ENSG00000254877	3.0	1.0	1.0	2.0	2.0	3.0	0.778722810802592	1.0
ENSG00000270175	29.0	37.0	20.0	33.0	19.0	34.0	0.7787661726996513	1.0
ENSG00000269976	3.0	3.0	0.0	1.0	2.0	1.0	0.778770523745906	1.0
ENSG00000102805	597.39	593.63	605.75	554.0	465.6	594.2	0.7787841359690542	1.0
ENSG00000238068	1.0	3.0	0.0	3.0	2.0	1.0	0.7787857524937274	1.0
ENSG00000135424	98.0	109.0	79.0	82.0	55.0	120.0	0.7787973874778572	1.0
ENSG00000156194	9.08	11.62	12.37	13.02	1.63	13.76	0.7788860207930427	1.0
ENSG00000251330	22.37	25.9	10.33	14.75	14.6	19.51	0.7789145971923184	1.0
ENSG00000125864	161.0	180.0	166.0	145.0	105.0	209.0	0.7790861223179575	1.0
ENSG00000050748	6107.42	6271.47	5865.71	6188.48	4637.33	6378.94	0.7791769766069115	1.0
ENSG00000242767	6.07	4.05	7.2	5.53	3.53	11.06	0.7791836816862925	1.0
ENSG00000185437	173.0	170.0	171.0	180.0	146.0	165.0	0.7792022801877964	1.0
ENSG00000234174	1.0	9.0	7.0	6.0	3.01	4.0	0.7792164333307406	1.0
ENSG00000175224	3864.33	4355.76	3664.41	3620.64	2759.7	4489.11	0.779269903537494	1.0
ENSG00000147485	4.0	0.0	1.0	0.0	1.0	2.0	0.7792701029094629	1.0
ENSG00000226445	17.0	25.0	23.0	19.0	20.0	25.0	0.7793578031333808	1.0
ENSG00000112531	2156.0	2235.0	3002.0	2401.0	1899.0	2834.0	0.7793599514800147	1.0
ENSG00000163918	2430.3	2272.27	2385.63	2241.5	1799.92	2382.29	0.7793762540333491	1.0
ENSG00000134070	16.23	11.66	13.26	16.47	8.37	9.66	0.7794490560883417	1.0
ENSG00000130159	1186.39	1083.16	947.25	1104.6	777.0	1186.41	0.7796221443060544	1.0
ENSG00000224814	3.66	0.0	0.0	0.0	0.0	2.39	0.7796501408096921	1.0
ENSG00000266173	3050.0	3058.0	2780.0	2792.0	1937.71	3449.0	0.779656205276798	1.0
ENSG00000212402	4.0	1.0	0.0	2.0	1.0	0.0	0.7796707275001447	1.0
ENSG00000105393	2561.88	2429.52	2121.39	2606.56	1643.87	2536.38	0.779769810962212	1.0
ENSG00000126752	0.0	0.0	3.54	0.0	1.65	0.0	0.7797824359412747	1.0
ENSG00000213999	84.67	39.24	33.96	41.92	65.49	44.62	0.7797926574317412	1.0
ENSG00000203435	41.01	46.63	33.27	46.39	22.27	36.79	0.7798075189646668	1.0
ENSG00000030582	6520.0	8125.0	5577.0	5752.0	4437.0	8228.0	0.779841377820598	1.0
ENSG00000176472	35.55	45.0	39.24	42.6	36.36	37.63	0.7798756264006741	1.0
ENSG00000255624	161.14	178.28	210.36	186.03	158.97	182.57	0.779924812704358	1.0
ENSG00000226544	7.89	0.0	1.98	0.0	2.55	3.58	0.780022883299914	1.0
ENSG00000257489	129.87	101.37	90.55	107.48	85.72	117.7	0.7800732483990687	1.0
ENSG00000060491	4379.0	4190.0	4382.0	4016.0	2667.0	5295.0	0.7800938757174541	1.0
ENSG00000235686	0.0	4.26	0.0	0.0	0.0	2.12	0.7801284730415764	1.0
ENSG00000246366	247.51	366.56	237.04	314.51	216.38	281.41	0.7801407447457656	1.0
ENSG00000041357	16539.0	18939.0	17637.0	17194.0	14079.0	16406.98	0.7801436539386026	1.0
ENSG00000224809	3.19	1.0	1.01	2.01	2.0	3.01	0.7801477606093803	1.0
ENSG00000235482	10.36	8.03	4.55	7.54	4.72	6.62	0.7801627413832246	1.0
ENSG00000166136	1853.37	1677.42	1651.1	1772.19	1094.93	1897.23	0.7801990124593327	1.0
ENSG00000241553	8689.69	8405.55	8673.31	8219.62	5891.83	9572.85	0.7802709514160712	1.0
ENSG00000197580	44.52	46.97	32.48	41.99	21.98	45.64	0.7802776852190982	1.0
ENSG00000264608	24.0	27.15	18.49	16.0	16.03	27.72	0.7803303905977625	1.0
ENSG00000167604	283.59	281.93	283.99	260.86	172.72	342.73	0.7803611299124845	1.0
ENSG00000118922	662.0	797.0	561.0	602.0	485.0	730.0	0.7803908845134394	1.0
ENSG00000253593	3.0	1.0	0.0	3.0	2.0	1.0	0.7804057826854467	1.0
ENSG00000253772	1.03	2.02	3.06	3.09	0.0	0.67	0.7804207886724346	1.0
ENSG00000122390	3262.68	3548.0	3150.0	3110.0	2402.55	3971.61	0.7804691609784298	1.0
ENSG00000180616	14.0	7.0	12.0	5.0	7.0	16.0	0.7804981643594402	1.0
ENSG00000161800	9572.98	14558.99	12247.98	9768.96	10446.97	11764.93	0.7805136726798019	1.0
ENSG00000225172	2.55	2.0	0.0	4.0	1.0	1.31	0.7805428988058861	1.0
ENSG00000250420	9.0	10.0	5.0	6.0	5.01	8.0	0.7805434283858648	1.0
ENSG00000249825	9.0	10.0	4.0	6.77	5.0	7.0	0.7805594242285744	1.0
ENSG00000229431	16.56	14.45	18.21	24.52	7.16	9.46	0.7805988980608344	1.0
ENSG00000258559	94.69	73.07	86.0	80.25	61.64	108.1	0.7806457025300577	1.0
ENSG00000188596	1450.61	1652.93	1360.31	1589.37	934.07	1561.86	0.7806662638640641	1.0
ENSG00000254503	43.55	40.22	26.28	42.37	22.99	29.52	0.7806796801833635	1.0
ENSG00000228063	0.0	0.0	1.95	0.0	0.0	4.5	0.7806990908822306	1.0
ENSG00000197603	915.17	1218.42	1091.23	916.68	852.35	1307.42	0.7807024915015863	1.0
ENSG00000104177	2596.45	3775.47	2911.89	2527.94	2516.16	3205.44	0.7807188388914036	1.0
ENSG00000230461	5.96	18.18	6.88	11.07	10.24	10.16	0.7807639990155387	1.0
ENSG00000237166	1.0	3.0	3.0	1.0	2.0	2.0	0.7807832923999817	1.0
ENSG00000234832	6.0	9.0	4.0	8.0	3.0	10.0	0.780811401610345	1.0
ENSG00000138764	2129.0	3402.0	1628.0	1990.06	2150.0	2572.0	0.7808469179366925	1.0
ENSG00000197302	2697.02	2946.94	2677.45	2454.86	2218.06	2816.26	0.7809579899686137	1.0
ENSG00000234318	0.0	4.0	1.0	1.0	2.0	0.0	0.7809659058535353	1.0
ENSG00000109466	671.31	825.92	804.54	666.23	558.84	858.41	0.7809735726329237	1.0
ENSG00000215114	2342.71	2752.45	2299.94	2188.1	2058.48	2691.66	0.7809851430682179	1.0
ENSG00000130943	25.0	22.0	15.0	26.0	17.0	19.0	0.7810272105044436	1.0
ENSG00000263927	2.72	2.07	0.82	2.0	1.0	3.82	0.7810489755391619	1.0
ENSG00000261740	4396.88	3876.95	4075.04	4265.97	2914.52	4077.15	0.7810605168445186	1.0
ENSG00000143013	633.0	695.0	678.0	614.0	494.0	818.0	0.7810658931324167	1.0
ENSG00000235303	13.7	29.08	15.03	12.92	13.94	22.03	0.7810889974951455	1.0
ENSG00000231574	2.0	0.0	2.0	1.0	1.0	4.0	0.7811263384707385	1.0
ENSG00000257219	2.46	0.0	0.0	3.58	0.0	0.0	0.7811874307683754	1.0
ENSG00000221643	3.0	0.0	3.0	2.0	1.0	1.0	0.7812546838651435	1.0
ENSG00000162510	4.54	5.26	9.71	8.38	2.35	5.64	0.7812637041725715	1.0
ENSG00000114742	1660.0	1927.0	1631.0	1746.0	1360.0	1805.0	0.7812693943986208	1.0
ENSG00000229256	0.0	4.11	0.0	0.0	0.0	2.37	0.7812747461319993	1.0
ENSG00000235128	1.46	3.26	1.1	3.01	2.06	1.39	0.7812979524791973	1.0
ENSG00000130810	2229.42	1689.83	1913.36	2265.76	1313.41	2068.69	0.7813012587757646	1.0
ENSG00000267242	29.0	22.0	21.0	19.0	18.0	25.0	0.7813912977297125	1.0
ENSG00000236811	18.01	16.52	12.32	12.0	13.0	14.06	0.7814075367836986	1.0
ENSG00000250231	0.0	4.45	0.0	7.04	0.0	0.0	0.7814693224089043	1.0
ENSG00000137563	1819.0	2172.0	2109.0	1859.0	1774.0	2091.0	0.7815272555262016	1.0
ENSG00000267122	9.36	12.19	13.26	10.16	2.35	16.81	0.7816033158528842	1.0
ENSG00000231010	9.0	6.0	9.0	8.0	4.0	8.0	0.7816178404079724	1.0
ENSG00000234520	278.1	284.12	227.74	276.95	209.74	264.87	0.7816734494205946	1.0
ENSG00000188076	3.0	2.0	2.0	2.0	0.0	3.0	0.7817168109773042	1.0
ENSG00000100983	2963.0	3004.0	2905.0	2837.0	1939.0	3396.0	0.7817753354815236	1.0
ENSG00000204860	325.36	327.07	337.15	316.63	226.68	353.94	0.7817778150367067	1.0
ENSG00000237911	9.45	7.32	5.16	3.6	7.05	6.3	0.7818109514535809	1.0
ENSG00000181781	4.0	0.0	0.0	2.0	0.0	0.0	0.7818205954010988	1.0
ENSG00000228021	4.91	7.99	7.68	2.7	7.18	6.24	0.781845123257063	1.0
ENSG00000113558	15142.29	15089.93	13648.34	14442.29	11150.97	14099.58	0.7818451884393198	1.0
ENSG00000108753	0.0	0.0	2.0	0.0	3.0	0.0	0.7818946773234932	1.0
ENSG00000137440	0.0	0.0	2.0	0.0	3.0	0.0	0.7818946773234932	1.0
ENSG00000148343	2491.08	2758.84	2685.82	2342.1	1739.68	3217.16	0.781905165319791	1.0
ENSG00000147457	2511.09	2932.37	2761.36	2530.64	2019.0	2913.87	0.7820702608848769	1.0
ENSG00000262904	63.47	113.02	68.52	75.71	59.19	78.79	0.7821478696087254	1.0
ENSG00000245970	421.09	399.22	365.53	385.21	326.66	412.02	0.7821850822004265	1.0
ENSG00000106123	7.0	5.0	8.0	7.0	4.0	11.0	0.7821934042805637	1.0
ENSG00000254610	4.0	9.34	6.75	5.79	7.0	7.87	0.7822509369967106	1.0
ENSG00000189403	46360.47	55047.59	48677.43	47227.49	41855.01	51263.7	0.7823720141380467	1.0
ENSG00000139433	2326.58	2376.5	2158.95	2226.86	1635.6	2398.79	0.782378042645937	1.0
ENSG00000248835	219.19	212.23	214.65	179.91	195.58	240.45	0.7824082912559698	1.0
ENSG00000160678	200.72	230.49	178.74	206.06	118.72	228.24	0.7824271315438577	1.0
ENSG00000260006	103.54	97.27	88.61	102.88	68.76	84.57	0.7824323991050298	1.0
ENSG00000215644	2.0	2.0	3.0	2.0	0.0	3.0	0.7824808592245239	1.0
ENSG00000244479	177.2	132.11	167.78	163.03	107.94	199.68	0.7824810920164628	1.0
ENSG00000107020	507.0	430.0	383.0	393.0	337.0	451.0	0.7824879305927127	1.0
ENSG00000254977	2.0	2.0	0.0	4.0	1.0	1.0	0.7824949560269188	1.0
ENSG00000178718	1040.0	800.0	1118.0	1083.0	627.0	990.0	0.782554877243647	1.0
ENSG00000183077	839.67	760.6	676.81	787.87	522.57	879.12	0.7825878137061264	1.0
ENSG00000259699	194.56	205.31	185.59	211.23	165.68	178.86	0.7827007011082694	1.0
ENSG00000236047	1.0	11.0	2.0	2.0	4.0	3.0	0.7827488213838416	1.0
ENSG00000272533	1.0	1.0	3.0	3.0	1.0	3.0	0.7827975222070346	1.0
ENSG00000238288	0.0	1.0	4.0	2.0	1.0	0.0	0.7828614265177183	1.0
ENSG00000101224	6818.0	9000.0	7468.0	6506.0	5521.0	9151.0	0.7829293560234918	1.0
ENSG00000231560	40.74	55.12	47.55	39.26	39.78	61.43	0.7830721939843122	1.0
ENSG00000223891	150.29	214.2	132.78	158.41	121.57	157.47	0.7831028908142049	1.0
ENSG00000147437	60.0	79.0	54.0	56.0	49.0	63.0	0.7831271760046639	1.0
ENSG00000207294	6.5	10.0	8.26	5.5	6.5	7.75	0.7831907672895682	1.0
ENSG00000207425	6.5	10.0	8.26	5.5	6.5	7.75	0.7831907672895682	1.0
ENSG00000206927	6.5	10.0	8.26	5.5	6.5	7.75	0.7831907672895682	1.0
ENSG00000206706	6.5	10.0	8.26	5.5	6.5	7.75	0.7831907672895682	1.0
ENSG00000173992	1082.0	1285.82	977.76	1019.0	791.0	1394.59	0.7832404174534482	1.0
ENSG00000268947	39.0	54.0	31.0	39.07	30.15	37.36	0.7832671453226103	1.0
ENSG00000174697	9.24	5.32	2.11	2.11	6.11	3.44	0.7832692042562693	1.0
ENSG00000205534	274.38	533.45	485.79	452.42	337.39	459.37	0.7834036195026884	1.0
ENSG00000233822	174.17	214.85	153.16	138.46	114.77	234.89	0.7834048053381353	1.0
ENSG00000255104	0.89	0.0	8.51	0.0	3.29	2.08	0.7834374778630883	1.0
ENSG00000266694	7.92	4.09	0.0	5.4	1.7	7.02	0.7835736809333509	1.0
ENSG00000154438	1.0	2.0	1.0	2.23	3.0	0.0	0.7835934539605629	1.0
ENSG00000168884	1789.0	1832.0	1788.0	1695.0	1240.0	2024.0	0.7836644009532632	1.0
ENSG00000269898	5.72	6.96	10.56	7.23	5.59	5.43	0.783672900112804	1.0
ENSG00000254081	15.77	10.77	16.71	13.86	7.28	16.55	0.7836782217980123	1.0
ENSG00000261431	2.0	0.0	2.0	3.0	0.0	3.0	0.7837078172109809	1.0
ENSG00000100079	3.0	1.0	3.0	2.0	2.0	1.0	0.7837196052970876	1.0
ENSG00000232129	3.59	7.17	9.25	7.41	5.77	7.94	0.7837362915174934	1.0
ENSG00000114554	5312.0	5903.99	5127.4	4822.0	3908.0	6908.0	0.7837706219506497	1.0
ENSG00000226792	10.46	5.18	7.09	7.18	5.42	5.65	0.7838062380192566	1.0
ENSG00000226291	1.0	3.0	3.0	1.0	1.0	3.0	0.7838453086966213	1.0
ENSG00000228519	0.0	5.47	7.85	6.43	0.0	12.25	0.7838836701266487	1.0
ENSG00000234624	4.14	6.97	0.0	1.12	4.13	6.88	0.7839099201077531	1.0
ENSG00000244161	181.42	201.19	122.71	199.22	97.62	153.31	0.7839310452559575	1.0
ENSG00000243802	1.19	0.0	7.16	3.55	4.83	1.19	0.7840036497066798	1.0
ENSG00000255921	7.28	6.33	4.02	5.83	8.29	4.0	0.7840821110822701	1.0
ENSG00000143479	88.0	79.0	118.0	91.0	56.0	110.0	0.7842137670591866	1.0
ENSG00000213204	178.18	197.15	106.25	108.3	126.46	183.58	0.7842652965476468	1.0
ENSG00000170477	7.0	5.0	30.0	18.0	1.0	18.0	0.784288732190371	1.0
ENSG00000105197	4590.88	4551.5	4017.72	4722.75	3216.91	4508.24	0.7843294267538041	1.0
ENSG00000104856	59.0	43.0	85.0	82.0	52.0	52.0	0.7843321865734842	1.0
ENSG00000225536	4.21	9.48	0.0	3.16	4.2	2.11	0.784345659910097	1.0
ENSG00000229028	9.0	3.0	2.0	4.0	7.0	4.0	0.7843515861514105	1.0
ENSG00000257390	313.68	284.23	294.37	322.46	262.03	260.9	0.7843978570395954	1.0
ENSG00000166435	580.09	670.25	512.67	582.2	465.34	617.81	0.7844110771843621	1.0
ENSG00000222044	2.0	3.0	0.0	2.0	2.0	3.0	0.7844559903484525	1.0
ENSG00000102096	672.0	753.0	611.0	639.0	435.0	786.0	0.7844699381703716	1.0
