id	AA147-1	AA147-2	AA147-3	Day1-1	Day1-2	Day1-3	pval	qval
ENSG00000183876	1228.0	890.0	1161.0	59.0	48.0	56.0	1.672771229979304e-162	1.4659379873077453e-160
ENSG00000144476	2962.0	3228.0	3734.0	69.0	31.0	32.0	1.7199727578016046e-162	1.5014152819762678e-160
ENSG00000172638	640.0	615.0	685.0	39.0	61.0	37.0	2.7658288555333564e-162	2.4049796667161058e-160
ENSG00000130294	172.0	140.0	109.0	5066.0	5866.0	4992.0	3.2147088339026927e-162	2.784461174853623e-160
ENSG00000150510	2.0	2.0	0.05	589.0	735.0	654.0	5.08027132274491e-162	4.3833522490108305e-160
ENSG00000106868	455.0	457.0	502.0	36.0	37.0	35.0	1.124485708145111e-161	9.664954661507228e-160
ENSG00000113448	650.0	798.0	851.0	27.0	25.0	14.0	8.905156522789552e-161	7.624656429684985e-159
ENSG00000135926	1350.0	1353.0	1580.0	227.0	193.0	220.0	1.0466432922601428e-160	8.927228111502829e-159
ENSG00000174640	1680.0	2642.0	2488.0	19.0	10.0	13.0	3.634526798988069e-160	3.0882422196572766e-158
ENSG00000166741	335.0	340.0	362.0	0.05	0.05	0.05	5.0320783961110756e-160	4.2595399968899315e-158
ENSG00000129116	7039.0	7774.0	8663.0	1093.0	1202.0	996.0	8.723749753804018e-160	7.356590028236166e-158
ENSG00000131724	1498.0	1732.0	1764.0	90.0	132.0	116.0	8.782981916952856e-160	7.378695372110733e-158
ENSG00000231925	1683.0	1578.0	1684.0	328.0	325.0	355.0	2.243266262853358e-159	1.8775382462915354e-157
ENSG00000115594	990.0	1147.0	1614.0	8.0	4.0	2.0	5.028466037585842e-159	4.192952632161598e-157
ENSG00000168938	936.0	824.0	864.0	121.0	112.0	120.0	1.1051349516480863e-158	9.180836715419995e-157
ENSG00000111319	46.0	47.0	86.0	2168.0	1965.0	2017.0	2.984710918673073e-158	2.4703457370217466e-156
ENSG00000102007	801.0	766.0	688.0	59.0	58.0	60.0	7.901665766865163e-158	6.515812726647077e-156
ENSG00000112118	666.0	574.0	671.0	5155.0	4864.0	4655.0	1.100294212490755e-157	9.039806899459891e-156
ENSG00000143799	1191.0	1098.0	1248.0	10015.0	8745.0	8919.0	1.6116388493008746e-157	1.3192415152134303e-155
ENSG00000119242	377.0	413.0	477.0	5.0	8.0	6.0	3.6132775793851674e-157	2.946931170310961e-155
ENSG00000075420	3385.0	4009.0	4105.0	619.0	633.0	602.0	5.7325211878812565e-157	4.658350944930271e-155
ENSG00000167680	10.0	6.0	8.0	641.0	635.0	743.0	7.169453138383598e-157	5.804919176936894e-155
ENSG00000242732	453.0	449.0	554.0	11.0	14.0	21.0	9.874465033949429e-157	7.966233578110754e-155
ENSG00000130182	0.05	0.05	1.0	1161.0	1745.0	1665.0	1.88477754609707e-155	1.515076396497526e-153
ENSG00000166311	653.0	640.0	722.0	76.0	64.0	86.0	2.5466167088616843e-155	2.0397578348721168e-153
ENSG00000091986	13431.0	21152.0	25993.0	36.0	17.0	30.0	2.8011264095291828e-155	2.235598995491023e-153
ENSG00000115963	2502.0	3007.0	3401.0	146.0	199.0	160.0	3.344113844838039e-155	2.6594630637222654e-153
ENSG00000110237	1035.0	938.0	1268.0	101.0	94.0	92.0	7.831440153920308e-155	6.20599975601621e-153
ENSG00000173482	1081.0	1183.0	1046.0	90.0	73.0	57.0	1.1015885846260159e-153	8.698657279377235e-152
ENSG00000080493	477.0	415.0	556.0	8.0	14.0	15.0	2.942779573375275e-153	2.3155737720499037e-151
ENSG00000120149	490.0	391.0	497.0	15.0	9.0	5.0	8.767042389015854e-153	6.874284079555694e-151
ENSG00000100345	16864.0	16703.0	18649.0	3472.0	2896.0	2772.0	1.1880049351153489e-152	9.28263856119675e-151
ENSG00000039523	980.0	874.0	967.0	162.0	141.0	131.0	1.1555649826820928e-151	8.997704065504087e-150
ENSG00000086991	616.0	644.0	545.0	19.0	4.0	7.0	2.493317176240747e-151	1.9346582964393045e-149
ENSG00000111186	413.0	377.0	348.0	1.0	3.0	3.0	2.5455248425615284e-151	1.96833369054403e-149
ENSG00000169783	28.0	25.0	27.0	1577.0	1125.0	1249.0	3.668905963754283e-151	2.8272083300695507e-149
ENSG00000197747	4890.0	5197.0	5035.0	864.0	1009.0	883.0	6.175629923444333e-151	4.742501783478025e-149
ENSG00000134207	9.0	2.0	2.0	1054.0	748.0	848.0	1.5141671883516497e-150	1.1588045944552849e-148
ENSG00000101665	675.0	561.0	694.0	71.0	68.0	64.0	1.828123545177327e-150	1.3943029646442909e-148
ENSG00000116016	6561.0	10158.0	11284.0	25.0	7.0	16.0	1.896349871969227e-150	1.4414194077855888e-148
ENSG00000136068	18538.0	20021.0	20864.0	4095.0	3412.0	3582.0	2.132091946897663e-150	1.615113855502443e-148
ENSG00000119969	137.0	124.0	143.0	1716.0	1526.0	1464.0	5.283401867318803e-150	3.988789916519368e-148
ENSG00000256463	10.0	10.0	13.0	1274.0	920.0	932.0	1.935531597858264e-149	1.4563408962066877e-147
ENSG00000164116	1596.0	1301.0	2391.0	5.0	0.05	0.05	2.0058851781881636e-149	1.5042119488916406e-147
ENSG00000182197	2411.0	2480.0	2361.0	388.0	457.0	375.0	2.4084661726471815e-149	1.8000666742523935e-147
ENSG00000135269	3867.0	4490.0	4492.0	283.0	395.0	347.0	6.18336901754104e-149	4.605991581166321e-147
ENSG00000164930	1472.0	1473.0	1714.0	207.0	144.0	166.0	2.2128703042681523e-148	1.6428907870259269e-146
ENSG00000004399	3175.0	2419.0	2679.0	224.0	273.0	266.0	3.382234306446131e-148	2.5027413922566786e-146
ENSG00000077238	681.0	628.0	722.0	70.0	93.0	82.0	3.750312598641797e-148	2.7659483710180935e-146
ENSG00000084636	3020.0	2766.0	3582.0	193.0	120.0	182.0	6.030200119176539e-148	4.432792173132833e-146
ENSG00000182749	544.0	569.0	612.0	72.0	76.0	72.0	6.070814074535706e-148	4.4480158073327675e-146
ENSG00000126010	56.0	32.0	40.0	1141.0	1193.0	1311.0	7.705397468678014e-148	5.6272064455080905e-146
ENSG00000134109	1162.0	1234.0	1140.0	184.0	191.0	185.0	1.18261596986373e-146	8.608442696594389e-145
ENSG00000081803	63.0	92.0	80.0	1402.0	1344.0	1245.0	2.1841292187161595e-146	1.5846992094366888e-144
ENSG00000188848	1.0	2.0	1.0	1462.0	952.0	1006.0	1.0081868454942698e-145	7.291246419501763e-144
ENSG00000117525	1136.0	1086.0	892.0	40.0	49.0	54.0	1.0216811121133117e-145	7.365002520127799e-144
ENSG00000196923	3422.0	3037.0	3766.0	769.0	802.0	767.0	3.3983001097304325e-145	2.441858924506301e-143
ENSG00000145391	1227.0	1561.0	1412.0	59.0	62.0	85.0	5.5341955657495626e-145	3.963867573968124e-143
ENSG00000164076	0.05	2.0	2.0	626.0	542.0	716.0	1.313167941544162e-143	9.375515651657313e-142
ENSG00000146112	1370.0	1372.0	1377.0	248.0	253.0	284.0	3.1071457650419705e-142	2.2113180385793924e-140
ENSG00000265190	357.0	467.0	474.0	0.05	1.0	1.0	8.64539651239945e-142	6.133291297225095e-140
ENSG00000013364	526.0	422.0	419.0	10.0	5.0	10.0	1.8146028020062102e-141	1.2832572410263538e-139
ENSG00000111321	435.0	447.0	507.0	41.0	41.0	32.0	3.44741037830083e-141	2.430261190028033e-139
ENSG00000074416	352.0	457.0	423.0	0.05	0.05	1.0	1.0570547808284718e-140	7.428302889048383e-139
ENSG00000115525	1072.0	1087.0	1579.0	33.0	16.0	22.0	2.1684350639219525e-140	1.519060137099181e-138
ENSG00000170921	1278.0	1347.0	1656.0	184.0	162.0	146.0	3.728277294083431e-140	2.6036191465900758e-138
ENSG00000198796	1365.0	792.0	1126.0	6.0	7.0	3.0	1.0846540802276774e-139	7.551017050108384e-138
ENSG00000130309	1934.0	1813.0	1894.0	526.0	495.0	462.0	1.140460934516142e-139	7.914869721624915e-138
ENSG00000121570	267.0	190.0	175.0	8197.0	10473.0	9921.0	1.1817292461331831e-139	8.175883425182119e-138
ENSG00000204711	0.05	0.05	0.05	552.0	764.0	653.0	6.770905008178796e-139	4.670043648696653e-137
ENSG00000147526	1939.0	2396.0	2515.0	306.0	276.0	278.0	1.1049739212142943e-138	7.597800682269488e-137
ENSG00000164048	85.0	62.0	62.0	1316.0	1179.0	1109.0	1.6946522901553932e-138	1.1616685499417967e-136
ENSG00000095637	66.0	35.0	43.0	1635.0	1341.0	1433.0	3.193613196430603e-138	2.182497678918492e-136
ENSG00000087116	630.0	617.0	683.0	79.0	46.0	60.0	3.899330468974468e-138	2.6566566460418422e-136
ENSG00000059804	25066.0	23985.0	27593.0	1681.0	2353.0	2236.0	4.131271140260554e-138	2.806125111592784e-136
ENSG00000169231	1413.0	1101.0	1147.0	131.0	127.0	123.0	6.19891840543351e-138	4.197794836552201e-136
ENSG00000106538	15.0	5.0	8.0	582.0	650.0	691.0	7.472172082148312e-138	5.044732009660674e-136
ENSG00000182534	1879.0	1883.0	2025.0	355.0	259.0	282.0	1.2202439684287684e-137	8.21349155496316e-136
ENSG00000102109	762.0	565.0	849.0	18.0	27.0	20.0	1.5417007194472312e-137	1.0346061855101285e-135
ENSG00000150687	15383.0	18105.0	20994.0	280.0	171.0	141.0	1.5984341304525912e-137	1.0694672908150914e-135
ENSG00000153993	1094.0	823.0	1078.0	98.0	102.0	93.0	1.992747874933394e-137	1.329311545108554e-135
ENSG00000240563	1087.0	991.0	895.0	12281.0	10573.0	12067.0	3.7095151458740446e-137	2.4671587787156926e-135
ENSG00000049449	4794.0	4995.0	5061.0	1487.0	1394.0	1353.0	8.769211164072675e-137	5.81500183630659e-135
ENSG00000175505	377.0	340.0	393.0	12.0	17.0	19.0	3.2801329649067834e-135	2.168672525644139e-133
ENSG00000102096	39.0	36.0	36.0	1713.0	2403.0	2492.0	3.3851498702379656e-135	2.2315027772922657e-133
ENSG00000114270	9075.0	7225.0	7605.0	607.0	670.0	455.0	5.74662447182999e-135	3.7770534432936695e-133
ENSG00000100242	973.0	763.0	903.0	109.0	87.0	100.0	9.402096854646215e-135	6.1615442349202035e-133
ENSG00000185624	13331.0	13544.0	14673.0	3941.0	4079.0	4006.0	1.408258518374441e-134	9.201857634536149e-133
ENSG00000151693	2088.0	2346.0	2193.0	340.0	304.0	250.0	2.144558060673171e-134	1.397213964485812e-132
ENSG00000105825	1949.0	2599.0	2727.0	47.0	79.0	76.0	3.2768979591819135e-134	2.12874531086739e-132
ENSG00000142178	1182.0	1465.0	1489.0	76.0	89.0	110.0	1.128932502053001e-133	7.312537571993744e-132
ENSG00000152208	1.0	1.0	0.05	504.0	666.0	631.0	2.283375435234868e-133	1.4747569610171557e-131
ENSG00000168140	1023.0	972.0	1031.0	130.0	82.0	116.0	2.866323134323162e-133	1.8459286190985503e-131
ENSG00000167771	41.0	35.0	36.0	901.0	881.0	1078.0	5.0950788733793874e-133	3.2718312523968154e-131
ENSG00000145623	763.0	941.0	1066.0	27.0	43.0	42.0	6.453782130283473e-133	4.1251471958941777e-131
ENSG00000156970	257.0	189.0	227.0	2674.0	2472.0	2299.0	6.460829277142177e-133	4.1251471958941777e-131
ENSG00000006756	941.0	1064.0	1218.0	142.0	128.0	138.0	1.6770074336235813e-132	1.0676947327403467e-130
ENSG00000119280	2960.0	3110.0	3462.0	671.0	532.0	531.0	2.0998133674235022e-132	1.3330832193696876e-130
ENSG00000198093	168.0	156.0	179.0	1372.0	1368.0	1367.0	3.497678802980515e-132	2.2142387594959086e-130
ENSG00000168621	477.0	407.0	624.0	7.0	6.0	1.0	9.119349846197872e-132	5.7567827969769455e-130
ENSG00000011028	2385.0	1726.0	2131.0	236.0	257.0	254.0	8.610307637328481e-131	5.420128021729002e-129
ENSG00000100297	306.0	212.0	270.0	2846.0	2938.0	2900.0	2.9242051381922777e-130	1.8355958489658097e-128
ENSG00000167755	752.0	491.0	609.0	10.0	11.0	14.0	1.4646590352360997e-129	9.168273238213199e-128
ENSG00000111145	571.0	490.0	577.0	63.0	39.0	53.0	1.9317676378466326e-129	1.205843893937394e-127
ENSG00000159784	52.0	40.0	47.0	709.0	734.0	659.0	2.2776294523325707e-129	1.417776751289024e-127
ENSG00000005893	3127.0	3296.0	3096.0	828.0	801.0	727.0	8.968824157546556e-129	5.567397595797025e-127
ENSG00000112697	4791.0	5041.0	5182.0	1567.0	1501.0	1519.0	2.399384344447401e-128	1.4852920206472596e-126
ENSG00000187714	752.0	831.0	535.0	0.05	1.0	0.05	5.333372510630537e-128	3.2923998755541604e-126
ENSG00000164976	435.0	555.0	623.0	17.0	15.0	13.0	7.18849912383487e-128	4.4253826424335496e-126
ENSG00000108830	47.0	36.0	39.0	1232.0	915.0	1034.0	8.246983304454301e-128	5.0630586786989085e-126
ENSG00000218336	6941.0	5226.0	6518.0	1036.0	1111.0	1083.0	1.1385418225544591e-127	6.970683317431369e-126
ENSG00000108557	585.0	422.0	639.0	14.0	6.0	10.0	1.5204909933913703e-127	9.283719188337965e-126
ENSG00000140416	27589.0	33423.0	36682.0	3865.0	2999.0	3047.0	1.5685556272574434e-127	9.551093352131358e-126
ENSG00000094755	19966.0	31299.0	38202.0	42.0	20.0	15.0	1.7306892518638066e-127	1.0509704541141436e-125
ENSG00000162783	867.0	715.0	768.0	123.0	117.0	114.0	2.6698887660259385e-127	1.6169106844005868e-125
ENSG00000159200	879.0	916.0	1165.0	106.0	79.0	92.0	5.212559661988362e-127	3.148245155850106e-125
ENSG00000172667	1148.0	1410.0	1295.0	183.0	169.0	175.0	6.155672388349512e-127	3.707838567720931e-125
ENSG00000198554	184.0	150.0	201.0	3245.0	2483.0	2563.0	7.308529101763676e-127	4.3904220386320663e-125
ENSG00000148154	1691.0	1915.0	1722.0	353.0	368.0	348.0	9.031690247719642e-127	5.411023645195464e-125
ENSG00000144746	2145.0	2139.0	2376.0	441.0	316.0	362.0	9.411885601505797e-127	5.623727474247327e-125
ENSG00000144642	312.0	344.0	316.0	5.0	6.0	6.0	4.595876267595799e-126	2.7387745853856883e-124
ENSG00000155980	12.0	1.0	8.0	761.0	566.0	674.0	9.000646168126027e-126	5.349399997848732e-124
ENSG00000111885	1503.0	1314.0	1715.0	128.0	77.0	80.0	1.1155182938248044e-125	6.612330852016686e-124
ENSG00000187942	1656.0	1214.0	1526.0	194.0	163.0	166.0	1.8039516576653232e-125	1.0664790395197614e-123
ENSG00000170558	3436.0	3605.0	3664.0	397.0	304.0	243.0	1.8864486206512017e-125	1.1123078450050765e-123
ENSG00000177469	5755.0	6738.0	6624.0	1019.0	811.0	755.0	2.4574426049781453e-125	1.4451702603538583e-123
ENSG00000171223	740.0	526.0	600.0	36.0	31.0	29.0	2.9850115507684706e-125	1.7508150426515227e-123
ENSG00000118194	394.0	422.0	446.0	42.0	29.0	31.0	3.7459009049248864e-125	2.1913520293810587e-123
ENSG00000145824	734.0	604.0	969.0	13.0	22.0	12.0	5.086592213307407e-125	2.9678871068088938e-123
ENSG00000176658	1987.0	1925.0	2438.0	389.0	308.0	336.0	9.432456889466379e-125	5.489247763252739e-123
ENSG00000149289	616.0	614.0	707.0	117.0	123.0	110.0	1.1643509074837501e-124	6.758376553127108e-123
ENSG00000163624	949.0	866.0	978.0	227.0	223.0	218.0	1.3920694615292012e-124	8.05921664683758e-123
ENSG00000107819	505.0	453.0	485.0	70.0	55.0	52.0	1.588817562930535e-124	9.174497694782602e-123
ENSG00000198853	720.0	798.0	826.0	141.0	143.0	135.0	1.99153053106779e-124	1.1470291953033995e-122
ENSG00000138764	1147.0	1193.0	1299.0	258.0	201.0	215.0	2.013174848931293e-124	1.1565146105158768e-122
ENSG00000150540	467.0	552.0	612.0	34.0	38.0	24.0	3.07752952918839e-124	1.7634244202249473e-122
ENSG00000175793	1163.0	971.0	793.0	17.0	29.0	25.0	8.665082418118725e-124	4.952393779992306e-122
ENSG00000178695	1277.0	887.0	1089.0	75.0	83.0	62.0	1.1242065918340463e-123	6.408837935641691e-122
ENSG00000067057	5253.0	5111.0	5244.0	980.0	1134.0	1189.0	2.0213380519312557e-123	1.1493852785370936e-121
ENSG00000041982	23306.0	29159.0	39526.0	127.0	55.0	70.0	5.835727788712614e-123	3.309924083613218e-121
ENSG00000154127	1445.0	1470.0	1592.0	52.0	104.0	77.0	1.2353396765748926e-122	6.988895127194715e-121
ENSG00000175115	1527.0	1522.0	1597.0	448.0	453.0	470.0	1.2791574600595424e-122	7.2185181211996445e-121
ENSG00000163453	10258.0	12352.0	14441.0	19.0	2.0	1.0	1.7807340654029642e-122	1.0023693742962226e-120
ENSG00000102554	728.0	827.0	842.0	110.0	119.0	89.0	2.2786822029551793e-122	1.2794399796341555e-120
ENSG00000140443	6146.0	5527.0	6279.0	1703.0	1405.0	1506.0	2.958940182826288e-122	1.657228979088197e-120
ENSG00000095002	496.0	486.0	475.0	2989.0	2861.0	2815.0	5.548588900662488e-122	3.099857904077616e-120
ENSG00000123560	6.0	1.0	0.05	1805.0	1075.0	1221.0	5.958840632882307e-122	3.3207534070578784e-120
ENSG00000160200	593.0	620.0	629.0	4146.0	3776.0	4223.0	7.811788370548954e-122	4.342538177031281e-120
ENSG00000101057	277.0	206.0	258.0	2189.0	2301.0	2201.0	1.0788447275577351e-121	5.982368021521764e-120
ENSG00000077009	0.05	0.05	0.05	644.0	1017.0	909.0	1.5753536841915051e-121	8.713967519957319e-120
ENSG00000177106	2329.0	2548.0	2483.0	309.0	417.0	367.0	2.0721149790896836e-121	1.143346998462152e-119
ENSG00000179314	5.0	4.0	2.0	419.0	473.0	471.0	2.72293520954648e-121	1.4987545105353496e-119
ENSG00000156687	51.0	29.0	47.0	817.0	817.0	926.0	2.888074719542885e-121	1.5854775324098078e-119
ENSG00000081052	708.0	1133.0	1016.0	15.0	10.0	12.0	2.8946831038761425e-121	1.5854775324098078e-119
ENSG00000133195	633.0	647.0	686.0	145.0	128.0	135.0	3.841633121746504e-121	2.098996952852546e-119
ENSG00000164692	102561.0	69045.0	80874.0	1744.0	961.0	1222.0	4.359123951864107e-121	2.375935193958712e-119
ENSG00000173262	2878.0	2681.0	3087.0	199.0	314.0	238.0	4.762714452272814e-121	2.5895956171518386e-119
ENSG00000184012	6.0	2.0	3.0	572.0	483.0	438.0	9.352908600491184e-121	5.073044866387778e-119
ENSG00000099992	520.0	464.0	581.0	77.0	69.0	66.0	1.1896996838793608e-120	6.437341122433917e-119
ENSG00000177697	2408.0	1975.0	2314.0	443.0	352.0	432.0	1.321295992226496e-120	7.132125975431282e-119
ENSG00000128050	1460.0	1359.0	1512.0	7633.0	7417.0	7389.0	3.765464435074191e-120	2.027634547725372e-118
ENSG00000130558	10.0	6.0	4.0	641.0	485.0	596.0	3.9481354285759594e-120	2.1208890005381484e-118
ENSG00000068366	3581.0	3802.0	3522.0	985.0	868.0	858.0	4.654484876481587e-120	2.4943350967562114e-118
ENSG00000076003	503.0	477.0	552.0	3022.0	2918.0	3059.0	5.004761053127302e-120	2.6756314654123397e-118
ENSG00000170382	382.0	415.0	482.0	27.0	13.0	21.0	1.1223957793317392e-119	5.986200114731832e-118
ENSG00000074590	1920.0	2380.0	2589.0	317.0	337.0	306.0	1.5231510360445793e-119	8.104251476782909e-118
ENSG00000109079	1268.0	1315.0	1402.0	311.0	270.0	320.0	5.519566991072031e-119	2.9298281128144107e-117
ENSG00000157214	11.0	6.0	7.0	431.0	442.0	431.0	3.0622074564839177e-118	1.6215912329394814e-116
ENSG00000188483	497.0	426.0	460.0	46.0	26.0	27.0	4.964721186554837e-118	2.6228516396203537e-116
ENSG00000244486	340.0	312.0	354.0	16.0	22.0	17.0	5.665079579229462e-118	2.985790881062283e-116
ENSG00000170385	637.0	756.0	940.0	54.0	48.0	46.0	1.0649270081490231e-117	5.599511494377934e-116
ENSG00000138271	323.0	257.0	287.0	3.0	3.0	1.0	1.3045902293658357e-117	6.84358635108881e-116
ENSG00000167600	104.0	69.0	131.0	5637.0	3887.0	4937.0	1.3567099739821331e-117	7.100327350955205e-116
ENSG00000127526	1340.0	1286.0	1458.0	370.0	403.0	380.0	1.951444963714827e-117	1.018900481405029e-115
ENSG00000072163	349.0	333.0	354.0	29.0	25.0	25.0	2.1572947538109613e-117	1.123754449030619e-115
ENSG00000110047	1599.0	1563.0	1690.0	465.0	411.0	369.0	2.4841664154793266e-117	1.291015508993407e-115
ENSG00000154640	766.0	727.0	810.0	195.0	178.0	171.0	5.760904437742138e-117	2.986982168682681e-115
ENSG00000100504	1945.0	1888.0	1834.0	469.0	525.0	474.0	7.412246882615611e-117	3.8342935436530333e-115
ENSG00000142765	497.0	492.0	474.0	80.0	67.0	69.0	8.696846877753466e-117	4.488416562982834e-115
ENSG00000135272	424.0	433.0	480.0	38.0	46.0	56.0	1.2083660695517087e-116	6.221971556744708e-115
ENSG00000063660	2904.0	2441.0	2536.0	547.0	493.0	420.0	1.376856295881523e-116	7.073243136566528e-115
ENSG00000104611	510.0	625.0	591.0	65.0	56.0	52.0	1.3811694037745955e-116	7.079126758291487e-115
ENSG00000197321	2760.0	2747.0	3256.0	492.0	371.0	337.0	1.798737872085703e-116	9.198259777459772e-115
ENSG00000126709	420.0	477.0	469.0	47.0	45.0	54.0	2.6115868776157313e-116	1.332445935024629e-114
ENSG00000170214	267.0	240.0	304.0	1.0	0.05	0.05	3.138665905765051e-116	1.5977167880667789e-114
ENSG00000168994	662.0	711.0	804.0	126.0	97.0	102.0	7.175201180774316e-116	3.6441868360628095e-114
ENSG00000143367	891.0	976.0	1117.0	166.0	140.0	167.0	2.0410665358911235e-115	1.034279226248502e-113
ENSG00000100139	1633.0	1532.0	1633.0	383.0	449.0	377.0	2.567254735868793e-115	1.2979737914583693e-113
ENSG00000198604	1129.0	1076.0	1146.0	329.0	322.0	314.0	3.002222110833979e-115	1.5144617948263416e-113
ENSG00000177119	4177.0	4859.0	4931.0	854.0	665.0	641.0	6.494032963384627e-115	3.268516996233249e-113
ENSG00000124762	4089.0	5588.0	5051.0	123.0	205.0	182.0	1.1545284209421008e-114	5.797808229841152e-113
ENSG00000065357	745.0	703.0	654.0	112.0	118.0	97.0	1.1643646454660172e-114	5.834093437719526e-113
ENSG00000163110	3182.0	3511.0	3544.0	909.0	933.0	800.0	1.2104621225500033e-114	6.051498222063741e-113
ENSG00000118971	4951.0	5379.0	4466.0	601.0	747.0	693.0	1.6665570703774577e-114	8.31306938654577e-113
ENSG00000033170	2011.0	2161.0	2393.0	432.0	311.0	350.0	4.315632653087664e-114	2.147916322907573e-112
ENSG00000173530	700.0	751.0	773.0	148.0	126.0	152.0	8.95643151178268e-114	4.447763888751279e-112
ENSG00000163618	3.0	0.05	0.05	375.0	355.0	340.0	1.1986274635248938e-113	5.939185793213038e-112
ENSG00000167601	3029.0	3351.0	3389.0	714.0	553.0	674.0	2.1672499757463218e-113	1.071494141769979e-111
ENSG00000150594	11.0	7.0	9.0	1153.0	1255.0	1833.0	3.5704353001393534e-113	1.761335930512453e-111
ENSG00000115816	627.0	595.0	698.0	3884.0	4261.0	3836.0	3.834698511098622e-113	1.8875332076546452e-111
ENSG00000065534	1393.0	1499.0	1511.0	188.0	115.0	129.0	4.6181729905464826e-113	2.2681826773569726e-111
ENSG00000135631	638.0	641.0	732.0	140.0	148.0	142.0	4.774203556041521e-113	2.3396738347995584e-111
ENSG00000140873	1756.0	2310.0	3534.0	20.0	11.0	17.0	7.23359579839999e-113	3.537180860106008e-111
ENSG00000047365	400.0	485.0	515.0	29.0	28.0	37.0	9.669905847425389e-113	4.718196200271073e-111
ENSG00000206557	50.0	45.0	58.0	1395.0	1044.0	1020.0	9.942005571141002e-113	4.840392124145708e-111
ENSG00000123989	3642.0	3404.0	3656.0	486.0	658.0	617.0	1.432630225083474e-112	6.959779921726174e-111
ENSG00000123240	1853.0	2147.0	2474.0	340.0	273.0	262.0	2.7535167333992807e-112	1.334768729745634e-110
ENSG00000164171	1852.0	2718.0	2242.0	123.0	90.0	80.0	4.296953061190956e-112	2.0784417761565863e-110
ENSG00000151067	302.0	298.0	370.0	12.0	11.0	12.0	7.015935103730957e-112	3.386287295098827e-110
ENSG00000101311	1116.0	1242.0	1405.0	264.0	237.0	238.0	7.065132854048848e-112	3.402683704513569e-110
ENSG00000085840	57.0	37.0	33.0	999.0	999.0	823.0	1.1374008568161029e-111	5.466128375756871e-110
ENSG00000143494	99.0	55.0	66.0	1525.0	1740.0	1676.0	3.1424428183160125e-111	1.5069564304915867e-109
ENSG00000186340	1898.0	1920.0	1692.0	320.0	372.0	316.0	3.443822859613315e-111	1.6479466690316648e-109
ENSG00000128591	8121.0	7325.0	7888.0	1751.0	2098.0	1900.0	4.275163869363052e-111	2.0413907476208574e-109
ENSG00000112742	211.0	164.0	174.0	1562.0	1545.0	1483.0	9.469159027402685e-111	4.511882660668824e-109
ENSG00000138650	332.0	376.0	315.0	7.0	10.0	9.0	2.612153709793625e-110	1.2419957223991093e-108
ENSG00000120949	0.05	0.05	1.0	398.0	517.0	517.0	4.179237766197775e-110	1.9828752942934536e-108
ENSG00000182752	3836.0	3169.0	3792.0	53.0	16.0	20.0	4.403333522026976e-110	2.0847731825579834e-108
ENSG00000078295	11.0	1.0	5.0	435.0	405.0	439.0	1.0690324543551496e-109	5.050669821876221e-108
ENSG00000187800	420.0	292.0	343.0	4.0	3.0	4.0	1.2615450548329525e-109	5.9476260211713055e-108
ENSG00000120549	1996.0	2002.0	2840.0	286.0	289.0	283.0	1.3835120804933117e-109	6.508914623744008e-108
ENSG00000072786	910.0	1022.0	1029.0	215.0	218.0	224.0	4.390799861580941e-109	2.0613698425787663e-107
ENSG00000133131	613.0	639.0	668.0	121.0	95.0	126.0	7.331045185073162e-109	3.4345255084031436e-107
